Date,Close
1/2/2018 16:00:00,98.59
1/3/2018 16:00:00,99.45
1/4/2018 16:00:00,99.54
1/5/2018 16:00:00,100.13
1/8/2018 16:00:00,101.61
1/9/2018 16:00:00,100.39
1/10/2018 16:00:00,99.67
1/11/2018 16:00:00,100.02
1/12/2018 16:00:00,100.87
1/16/2018 16:00:00,100.69
1/17/2018 16:00:00,102.7
1/18/2018 16:00:00,104.3
1/19/2018 16:00:00,104.59
1/22/2018 16:00:00,105.45
1/23/2018 16:00:00,105.9
1/24/2018 16:00:00,105.79
1/25/2018 16:00:00,106.6
1/26/2018 16:00:00,108.39
1/29/2018 16:00:00,109.55
1/30/2018 16:00:00,107.73
1/31/2018 16:00:00,106.6
2/1/2018 16:00:00,105.52
2/2/2018 16:00:00,104.48
2/5/2018 16:00:00,100.09
2/6/2018 16:00:00,100.9
2/7/2018 16:00:00,102.85
2/8/2018 16:00:00,100.02
2/9/2018 16:00:00,99.37
2/12/2018 16:00:00,99.55
2/13/2018 16:00:00,100.98
2/14/2018 16:00:00,101.7
2/15/2018 16:00:00,103.23
2/16/2018 16:00:00,104.78
2/20/2018 16:00:00,94.11
2/21/2018 16:00:00,91.52
2/22/2018 16:00:00,92.77
2/23/2018 16:00:00,92.89
2/26/2018 16:00:00,93.12
2/27/2018 16:00:00,91.52
2/28/2018 16:00:00,90.01
3/1/2018 16:00:00,89.08
3/2/2018 16:00:00,88.77
3/5/2018 16:00:00,89.98
3/6/2018 16:00:00,89.06
3/7/2018 16:00:00,87.74
3/8/2018 16:00:00,87.92
3/9/2018 16:00:00,88.72
3/12/2018 16:00:00,88.07
3/13/2018 16:00:00,88.3
3/14/2018 16:00:00,87.67
3/15/2018 16:00:00,87.51
3/16/2018 16:00:00,89.17
3/19/2018 16:00:00,87.45
3/20/2018 16:00:00,87.95
3/21/2018 16:00:00,88.18
3/22/2018 16:00:00,87.14
3/23/2018 16:00:00,85.42
3/26/2018 16:00:00,87.5
3/27/2018 16:00:00,86.05
3/28/2018 16:00:00,87.77
3/29/2018 16:00:00,88.97
4/2/2018 16:00:00,85.55
4/3/2018 16:00:00,86.8
4/4/2018 16:00:00,87.22
4/5/2018 16:00:00,87.81
4/6/2018 16:00:00,86.69
4/9/2018 16:00:00,86.28
4/10/2018 16:00:00,86.45
4/11/2018 16:00:00,85.91
4/12/2018 16:00:00,85.43
4/13/2018 16:00:00,86.02
4/16/2018 16:00:00,86.84
4/17/2018 16:00:00,87.9
4/18/2018 16:00:00,87.57
4/19/2018 16:00:00,87.89
4/20/2018 16:00:00,86.98
4/23/2018 16:00:00,86.1
4/24/2018 16:00:00,86.53
4/25/2018 16:00:00,87.17
4/26/2018 16:00:00,87.94
4/27/2018 16:00:00,87.29
4/30/2018 16:00:00,88.46
5/1/2018 16:00:00,87.41
5/2/2018 16:00:00,86.34
5/3/2018 16:00:00,86.23
5/4/2018 16:00:00,87.53
5/7/2018 16:00:00,85.47
5/8/2018 16:00:00,85.74
5/9/2018 16:00:00,83.06
5/10/2018 16:00:00,82.69
5/11/2018 16:00:00,83.38
5/14/2018 16:00:00,84.39
5/15/2018 16:00:00,84.52
5/16/2018 16:00:00,86.13
5/17/2018 16:00:00,84.49
5/18/2018 16:00:00,83.64
5/21/2018 16:00:00,84.51
5/22/2018 16:00:00,83.37
5/23/2018 16:00:00,83.01
5/24/2018 16:00:00,82.85
5/25/2018 16:00:00,82.46
5/29/2018 16:00:00,82.4
5/30/2018 16:00:00,84.12
5/31/2018 16:00:00,82.54
