Date,Close
1/2/2014 16:00:00,115.8
1/3/2014 16:00:00,114.47
1/6/2014 16:00:00,113.48
1/7/2014 16:00:00,116.43
1/8/2014 16:00:00,115.88
1/9/2014 16:00:00,118.89
1/10/2014 16:00:00,117.99
1/13/2014 16:00:00,116.4
1/14/2014 16:00:00,117.72
1/15/2014 16:00:00,118.51
1/16/2014 16:00:00,119.03
1/17/2014 16:00:00,119.15
1/21/2014 16:00:00,119.25
1/22/2014 16:00:00,124.37
1/23/2014 16:00:00,123.6
1/24/2014 16:00:00,119.29
1/27/2014 16:00:00,118.52
1/28/2014 16:00:00,120.7
1/29/2014 16:00:00,119.17
1/30/2014 16:00:00,120.89
1/31/2014 16:00:00,118.95
2/3/2014 16:00:00,116.75
2/4/2014 16:00:00,115.78
2/5/2014 16:00:00,115.07
2/6/2014 16:00:00,116.07
2/7/2014 16:00:00,118.9
2/10/2014 16:00:00,120.3
2/11/2014 16:00:00,121.24
2/12/2014 16:00:00,122.21
2/13/2014 16:00:00,124.15
2/14/2014 16:00:00,123.84
2/18/2014 16:00:00,124.94
2/19/2014 16:00:00,123.35
2/20/2014 16:00:00,123.49
2/21/2014 16:00:00,123.85
2/24/2014 16:00:00,125.79
2/25/2014 16:00:00,124.36
2/26/2014 16:00:00,121.86
2/27/2014 16:00:00,123.08
2/28/2014 16:00:00,124.02
3/3/2014 16:00:00,123.69
3/4/2014 16:00:00,126
3/5/2014 16:00:00,126.19
3/6/2014 16:00:00,124.19
3/7/2014 16:00:00,122.26
3/10/2014 16:00:00,125.4
3/11/2014 16:00:00,124.27
3/12/2014 16:00:00,125.98
3/13/2014 16:00:00,123.96
3/14/2014 16:00:00,122.54
3/17/2014 16:00:00,123.86
3/18/2014 16:00:00,127.47
3/19/2014 16:00:00,126.58
3/20/2014 16:00:00,127.05
3/21/2014 16:00:00,122.93
3/24/2014 16:00:00,121.28
3/25/2014 16:00:00,120.63
3/26/2014 16:00:00,120.11
3/27/2014 16:00:00,122.29
3/28/2014 16:00:00,120.55
3/31/2014 16:00:00,123.34
4/1/2014 16:00:00,126.07
4/2/2014 16:00:00,125.98
4/3/2014 16:00:00,124.13
4/4/2014 16:00:00,119.11
4/7/2014 16:00:00,118.82
4/8/2014 16:00:00,117.98
4/9/2014 16:00:00,120
4/10/2014 16:00:00,114.11
4/11/2014 16:00:00,111.94
4/14/2014 16:00:00,113.32
