Date,Close
7/8/2020 16:00,54.03
7/9/2020 16:00,56.75
7/10/2020 16:00,54.24
7/13/2020 16:00,53.95
7/14/2020 16:00,53.14
7/15/2020 16:00,54.58
7/16/2020 16:00,52.53
7/17/2020 16:00,48.84
7/20/2020 16:00,38.45
7/21/2020 16:00,39.75
7/22/2020 16:00,36.57
7/23/2020 16:00,33.94
7/24/2020 16:00,29.92
7/27/2020 16:00,33.2
7/28/2020 16:00,32.75
7/29/2020 16:00,31.23
7/30/2020 16:00,29.06
7/31/2020 16:00,30
8/3/2020 16:00,36.49
8/4/2020 16:00,38.84
8/5/2020 16:00,35.03
8/6/2020 16:00,36.3
8/7/2020 16:00,36.72
8/10/2020 16:00,44.81
8/11/2020 16:00,41.1
8/12/2020 16:00,42.81
8/13/2020 16:00,45.97
8/14/2020 16:00,45.96
8/17/2020 16:00,43.57
8/18/2020 16:00,41.76
8/19/2020 16:00,42.53
8/20/2020 16:00,40.94
8/21/2020 16:00,39.37
8/24/2020 16:00,38.69
8/25/2020 16:00,39.18
8/26/2020 16:00,38.82
8/27/2020 16:00,39.31
8/28/2020 16:00,41.35
8/31/2020 16:00,40.81
9/1/2020 16:00,41
9/2/2020 16:00,39.42
9/3/2020 16:00,36.13
9/4/2020 16:00,35.55
9/8/2020 16:00,50.05
9/9/2020 16:00,42.37
9/10/2020 16:00,37.57
9/11/2020 16:00,32.13
9/14/2020 16:00,35.79
9/15/2020 16:00,32.83
9/16/2020 16:00,33.28
9/17/2020 16:00,33.83
9/18/2020 16:00,34.19
9/21/2020 16:00,27.58
9/22/2020 16:00,28.51
9/23/2020 16:00,21.15
9/24/2020 16:00,19.1
9/25/2020 16:00,19.46
9/28/2020 16:00,19.3
9/29/2020 16:00,17.88
