Date,Close
9/19/2014 16:00:00,93.89
9/22/2014 16:00:00,89.89
9/23/2014 16:00:00,87.17
9/24/2014 16:00:00,90.57
9/25/2014 16:00:00,88.92
9/26/2014 16:00:00,90.46
9/29/2014 16:00:00,88.75
9/30/2014 16:00:00,88.85
10/1/2014 16:00:00,86.1
10/2/2014 16:00:00,87.06
10/3/2014 16:00:00,88.1
10/6/2014 16:00:00,88.31
10/7/2014 16:00:00,87.67
10/8/2014 16:00:00,88.3
10/9/2014 16:00:00,88.79
10/10/2014 16:00:00,85.88
10/13/2014 16:00:00,85.12
10/14/2014 16:00:00,84.95
10/15/2014 16:00:00,85.6
10/16/2014 16:00:00,88.85
10/17/2014 16:00:00,87.91
10/20/2014 16:00:00,88.26
10/21/2014 16:00:00,90.9
10/22/2014 16:00:00,91.63
10/23/2014 16:00:00,94.45
10/24/2014 16:00:00,95.76
10/27/2014 16:00:00,97.79
10/28/2014 16:00:00,99.68
10/29/2014 16:00:00,98.31
10/30/2014 16:00:00,98.73
10/31/2014 16:00:00,98.6
11/3/2014 16:00:00,101.8
11/4/2014 16:00:00,106.07
11/5/2014 16:00:00,108.67
11/6/2014 16:00:00,111.57
11/7/2014 16:00:00,114.56
11/10/2014 16:00:00,119.15
11/11/2014 16:00:00,114.54
11/12/2014 16:00:00,118.2
11/13/2014 16:00:00,114.84
11/14/2014 16:00:00,115.1
11/17/2014 16:00:00,114.25
11/18/2014 16:00:00,110.81
11/19/2014 16:00:00,108.82
11/20/2014 16:00:00,109.82
11/21/2014 16:00:00,110.73
11/24/2014 16:00:00,113.92
11/25/2014 16:00:00,113.47
11/26/2014 16:00:00,112.67
11/28/2014 16:00:00,111.64
12/1/2014 16:00:00,105.99
12/2/2014 16:00:00,109.89
12/3/2014 16:00:00,110.64
12/4/2014 16:00:00,109.17
12/5/2014 16:00:00,107.9
12/8/2014 16:00:00,105.07
12/9/2014 16:00:00,107.48
12/10/2014 16:00:00,103.88
12/11/2014 16:00:00,104.97
12/12/2014 16:00:00,105.11
12/15/2014 16:00:00,104.7
12/16/2014 16:00:00,105.77
12/17/2014 16:00:00,109.02
12/18/2014 16:00:00,109.25
12/19/2014 16:00:00,110.65
12/22/2014 16:00:00,108.77
12/23/2014 16:00:00,105.52
12/24/2014 16:00:00,105.95
12/26/2014 16:00:00,105.95
12/29/2014 16:00:00,105.98
12/30/2014 16:00:00,105.75
12/31/2014 16:00:00,103.94
1/2/2015 16:00:00,103.6
1/5/2015 16:00:00,101
1/6/2015 16:00:00,103.32
1/7/2015 16:00:00,102.13
1/8/2015 16:00:00,105.03
1/9/2015 16:00:00,103.02
1/12/2015 16:00:00,101.62
1/13/2015 16:00:00,100.77
1/14/2015 16:00:00,99.58
1/15/2015 16:00:00,96.31
1/16/2015 16:00:00,96.89
1/20/2015 16:00:00,100.04
1/21/2015 16:00:00,103.29
1/22/2015 16:00:00,104
1/23/2015 16:00:00,103.11
1/26/2015 16:00:00,103.99
1/27/2015 16:00:00,102.94
1/28/2015 16:00:00,98.45
1/29/2015 16:00:00,89.81
1/30/2015 16:00:00,89.08
2/2/2015 16:00:00,90.13
2/3/2015 16:00:00,90.61
2/4/2015 16:00:00,90
2/5/2015 16:00:00,87
2/6/2015 16:00:00,85.68
2/9/2015 16:00:00,86
2/10/2015 16:00:00,87.26
2/11/2015 16:00:00,86
2/12/2015 16:00:00,87.1
2/13/2015 16:00:00,89.05
2/17/2015 16:00:00,86.85
2/18/2015 16:00:00,86.74
2/19/2015 16:00:00,86.89
2/20/2015 16:00:00,86.64
2/23/2015 16:00:00,85.47
2/24/2015 16:00:00,84.69
2/25/2015 16:00:00,86.19
2/26/2015 16:00:00,85.37
2/27/2015 16:00:00,85.12
3/2/2015 16:00:00,84
3/3/2015 16:00:00,81.58
3/4/2015 16:00:00,85.49
3/5/2015 16:00:00,86.1
3/6/2015 16:00:00,84.4
3/9/2015 16:00:00,82.53
3/10/2015 16:00:00,82.97
3/11/2015 16:00:00,81.99
3/12/2015 16:00:00,81.92
3/13/2015 16:00:00,81.86
3/16/2015 16:00:00,84
3/17/2015 16:00:00,84.5
3/18/2015 16:00:00,84.59
3/19/2015 16:00:00,85.74
3/20/2015 16:00:00,85.2
3/23/2015 16:00:00,84.25
3/24/2015 16:00:00,83.63
3/25/2015 16:00:00,83.75
3/26/2015 16:00:00,84.17
3/27/2015 16:00:00,84.58
3/30/2015 16:00:00,83.9
3/31/2015 16:00:00,83.24
4/1/2015 16:00:00,82.36
4/2/2015 16:00:00,82.28
4/6/2015 16:00:00,81.82
4/7/2015 16:00:00,82.21
4/8/2015 16:00:00,85.39
4/9/2015 16:00:00,86.14
4/10/2015 16:00:00,84.58
4/13/2015 16:00:00,84.28
4/14/2015 16:00:00,85
4/15/2015 16:00:00,84.67
4/16/2015 16:00:00,84.06
4/17/2015 16:00:00,81.9
4/20/2015 16:00:00,82.2
4/21/2015 16:00:00,82.42
4/22/2015 16:00:00,82.05
4/23/2015 16:00:00,82.28
4/24/2015 16:00:00,84.57
4/27/2015 16:00:00,84.9
4/28/2015 16:00:00,85.08
4/29/2015 16:00:00,82.45
4/30/2015 16:00:00,81.29
5/1/2015 16:00:00,81.17
5/4/2015 16:00:00,80.59
5/5/2015 16:00:00,79.54
5/6/2015 16:00:00,80
5/7/2015 16:00:00,86
5/8/2015 16:00:00,87.06
5/11/2015 16:00:00,86.72
5/12/2015 16:00:00,86.77
5/13/2015 16:00:00,87.53
5/14/2015 16:00:00,88.4
5/15/2015 16:00:00,88.46
5/18/2015 16:00:00,87.11
5/19/2015 16:00:00,88.21
5/20/2015 16:00:00,90.7
5/21/2015 16:00:00,93.88
5/22/2015 16:00:00,93.27
5/26/2015 16:00:00,92.52
5/27/2015 16:00:00,92.6
5/28/2015 16:00:00,90.95
5/29/2015 16:00:00,89.32
6/1/2015 16:00:00,90.78
6/2/2015 16:00:00,90.51
6/3/2015 16:00:00,90.79
6/4/2015 16:00:00,90.59
6/5/2015 16:00:00,90.71
6/8/2015 16:00:00,88.29
6/9/2015 16:00:00,87.58
6/10/2015 16:00:00,88.9
6/11/2015 16:00:00,87.21
6/12/2015 16:00:00,86.63
6/15/2015 16:00:00,86.12
6/16/2015 16:00:00,86.09
6/17/2015 16:00:00,86.8
6/18/2015 16:00:00,86.75
6/19/2015 16:00:00,85.74
6/22/2015 16:00:00,85.68
6/23/2015 16:00:00,85.08
6/24/2015 16:00:00,85.17
6/25/2015 16:00:00,85.24
6/26/2015 16:00:00,83.28
6/29/2015 16:00:00,81.07
6/30/2015 16:00:00,82.27
7/1/2015 16:00:00,82.46
7/2/2015 16:00:00,82.07
7/6/2015 16:00:00,80.23
7/7/2015 16:00:00,79.62
7/8/2015 16:00:00,77.94
7/9/2015 16:00:00,79.04
7/10/2015 16:00:00,80.3
7/13/2015 16:00:00,81.86
7/14/2015 16:00:00,81.5
7/15/2015 16:00:00,80.73
7/16/2015 16:00:00,81.53
7/17/2015 16:00:00,83.36
7/20/2015 16:00:00,82.67
7/21/2015 16:00:00,82.54
7/22/2015 16:00:00,84.15
7/23/2015 16:00:00,83.88
7/24/2015 16:00:00,83.02
7/27/2015 16:00:00,81.4
7/28/2015 16:00:00,80.56
7/29/2015 16:00:00,80.26
7/30/2015 16:00:00,79.96
7/31/2015 16:00:00,78.34
8/3/2015 16:00:00,77.99
8/4/2015 16:00:00,78.87
8/5/2015 16:00:00,79.82
8/6/2015 16:00:00,78.96
8/7/2015 16:00:00,78.82
8/10/2015 16:00:00,80.47
8/11/2015 16:00:00,77.34
8/12/2015 16:00:00,73.38
8/13/2015 16:00:00,75.11
8/14/2015 16:00:00,74.76
8/17/2015 16:00:00,75.19
8/18/2015 16:00:00,73.88
8/19/2015 16:00:00,73.12
8/20/2015 16:00:00,70.32
8/21/2015 16:00:00,68.18
8/24/2015 16:00:00,65.8
8/25/2015 16:00:00,68.57
8/26/2015 16:00:00,68.66
8/27/2015 16:00:00,70.84
8/28/2015 16:00:00,70.07
8/31/2015 16:00:00,66.12
9/1/2015 16:00:00,64.83
9/2/2015 16:00:00,65.54
9/3/2015 16:00:00,66.47
9/4/2015 16:00:00,63.91
9/8/2015 16:00:00,60.91
9/9/2015 16:00:00,64.04
9/10/2015 16:00:00,63.83
9/11/2015 16:00:00,64.63
9/14/2015 16:00:00,62.6
9/15/2015 16:00:00,64.85
9/16/2015 16:00:00,67.23
9/17/2015 16:00:00,66
9/18/2015 16:00:00,65.75
9/21/2015 16:00:00,63.9
9/22/2015 16:00:00,61.9
9/23/2015 16:00:00,60
9/24/2015 16:00:00,59.92
9/25/2015 16:00:00,59.24
9/28/2015 16:00:00,57.39
9/29/2015 16:00:00,57.82
9/30/2015 16:00:00,58.97
10/1/2015 16:00:00,58.87
10/2/2015 16:00:00,63.2
10/5/2015 16:00:00,63.93
10/6/2015 16:00:00,63.92
10/7/2015 16:00:00,66.28
10/8/2015 16:00:00,67.7
10/9/2015 16:00:00,68.71
10/12/2015 16:00:00,70.3
10/13/2015 16:00:00,69.68
10/14/2015 16:00:00,68.54
